address_id,user_id,address,latitude,longitude,per_capita_income,city,state
1113,1431,6134 Littlewood Lane,30.38,-89.06,$19327,Gulfport,Mississippi
1114,558,29894 Martin Luther King Lane,27.97,-82.76,$16223,Clearwater,Florida
1115,1482,52 Sixth Boulevard,34.06,-84.27,$43725,Alpharetta,Georgia
1116,1295,888 Lincoln Street,46.78,-92.11,$17474,Duluth,Minnesota
1117,1468,5238 Plum Street,37.1,-121.6,$26188,,California
1118,538,7888 Fourth Street,35.3,-77.15,$14844,Vanceboro,North Carolina
1119,748,2100 Summit Street,29.76,-95.38,$18412,Houston,Texas
1120,1068,3900 Rose Street,35.1,-110.64,$15864,,Arizona
1121,41,2750 Rose Boulevard,43.08,-91.56,$13332,Postville,Iowa
1122,807,869 Little Creek Lane,42.77,-86.1,$18877,Holland,Michigan
1123,1430,131 Tenth Avenue,41.63,-93.74,$26764,Urbandale,Iowa
1124,1873,3722 Valley Boulevard,31.84,-106.43,$16823,El Paso,Texas
1125,204,775 Lexington Boulevard,30.64,-97.68,$20968,Georgetown,Texas
1126,424,4020 Littlewood Street,40.29,-79.99,$25037,South Park Township,Pennsylvania
1127,980,463 12th Street,39.32,-76.72,$20641,Towson,Maryland
1128,1415,243 Wessex Avenue,33.15,-117.17,$22081,San Marcos,California
1129,600,2819 Littlewood Lane,39.96,-76.73,$22991,York,Pennsylvania
1130,652,9952 South Lane,41.76,-72.61,$20065,East Hartford,Connecticut
1131,1129,2379 Forest Lane,33.18,-117.29,$16894,Oceanside,California
1132,885,7121 Fourth Avenue,36.67,-93.86,$13895,,Missouri
1133,1899,761 Main Avenue,47.94,-122.0,$28037,,Washington
1134,1369,535 Grant Boulevard,39.35,-85.96,$17585,Edinburgh,Indiana
1135,1057,135 Littlewood Avenue,33.2,-117.29,$22050,Oceanside,California
1136,1302,8323 Catherine Boulevard,36.42,-81.46,$14218,Jefferson,North Carolina
1137,415,7571 George Street,39.53,-83.43,$16544,,Ohio
1138,83,766 Catherine Boulevard,38.29,-77.48,$29157,Fredericksburg,Virginia
1139,1093,76 Grant Lane,40.64,-73.94,$23316,City of New York,New York
1140,28,871 12th Lane,38.63,-77.26,$26618,,Virginia
1141,33,6335 Rose Lane,39.21,-119.71,$18239,Carson City,Nevada
1142,1646,0 Ocean Boulevard,40.33,-79.83,$14663,McKeesport,Pennsylvania
1143,1847,566 Hillside Street,28.18,-82.74,$15418,,Florida
1144,1152,8061 Spruce Drive,37.94,-91.76,$17428,Rolla,Missouri
1145,134,924 First Drive,31.84,-106.43,$24608,El Paso,Texas
1146,188,9226 Tenth Boulevard,38.85,-77.29,$42884,Fairfax,Virginia
1147,220,3550 Sixth Boulevard,38.1,-122.63,$30335,,California
1148,1343,777 Valley Stream Lane,41.83,-87.68,$11951,Chicago,Illinois
1149,1930,55 Madison Drive,33.2,-97.75,$21810,Bridgeport,Texas
1150,1260,1963 Summit Lane,26.14,-80.13,$20995,Fort Lauderdale,Florida
1151,96,20 Oak Street,33.89,-117.78,$38948,Yorba Linda,California
1152,1166,8659 El Camino Street,39.39,-84.56,$19569,,
1153,1533,470 11th Lane,39.77,-86.14,$24233,Indianapolis,Indiana
1154,88,6614 Ninth Boulevard,35.46,-86.08,$16349,Manchester,Tennessee
1155,1451,9384 Lake Street,42.41,-70.99,$20979,Revere,Massachusetts
1156,57,9706 Mountain View Street,32.33,-111.05,$21494,Marana,Arizona
1157,1335,29693 Bayview Drive,33.56,-117.63,$47991,,California
1158,816,8943 11th Drive,36.56,-82.19,$17795,Bristol,Tennessee
1159,1081,9633 Mill Lane,39.69,-104.81,$24849,Aurora,Colorado
1160,1385,5537 Eighth Street,44.96,-93.26,$40364,Minneapolis,Minnesota
1161,1125,99791 12th Boulevard,30.51,-97.67,$31839,Round Rock,Texas
1162,1952,541 Federal Avenue,27.75,-82.64,$18100,Saint Petersburg,Florida
1163,1870,5458 Spruce Street,32.85,-117.2,$34848,San Diego,California
1164,1345,7978 Main Lane,30.21,-90.92,$24703,Gonzales,Louisiana
1165,1695,238 Ocean View Lane,33.94,-117.99,$27973,Whittier,California
1166,1906,3699 Lafayette Avenue,41.26,-96.01,$14199,Omaha,Nebraska
1167,1985,9061 Grant Avenue,34.06,-84.27,$0,Alpharetta,Georgia
1168,1604,7680 Fourth Street,34.31,-89.93,$15354,Batesville,Mississippi
1169,1933,345 Elm Avenue,29.57,-81.21,$14546,Palm Coast,Florida
1170,649,9 Fourth Drive,41.5,-74.02,$22762,Newburgh,New York
1171,1486,396 Park Street,36.48,-81.05,$11431,,North Carolina
1172,1744,4238 Birch Lane,35.78,-88.36,$14435,,Tennessee
1173,1272,581 Seventh Drive,36.0,-115.04,$30025,Henderson,Nevada
1174,400,539 Pine Boulevard,30.17,-85.67,$19508,,
1175,1994,9716 Third Lane,39.38,-119.87,$38345,,
1176,572,202 Washington Drive,29.95,-91.2,$23208,,
1177,1442,1036 Spruce Street,43.01,-114.7,$14925,,Idaho
1178,1853,546 First Avenue,40.34,-94.87,$18226,Maryville,Missouri
1179,556,5659 Park Avenue,41.01,-81.6,$17856,Barberton,Ohio
1180,1960,334 Rose Boulevard,38.96,-76.85,$23500,,Maryland
1181,321,262 First Lane,45.18,-89.7,$19705,Merrill,Wisconsin
1182,483,253 West Drive,48.53,-122.31,$19604,,Washington
1183,404,33 Seventh Boulevard,29.77,-82.48,$21979,Alachua,Florida
1184,1510,835 Main Avenue,33.9,-118.0,$24845,La Mirada,California
1185,916,125 First Avenue,36.04,-86.64,$20236,Nashville,Tennessee
1186,1635,90 Sussex Drive,40.68,-73.78,$20760,City of New York,New York
1187,1384,528 Lake Drive,38.53,-90.0,$22545,Swansea,Illinois
1188,943,66 Grant Lane,40.2,-74.78,$39495,Morrisville,Pennsylvania
1189,1236,521 Main Lane,38.86,-104.76,$14645,Colorado Springs,Colorado
1190,969,18360 Valley Avenue,33.81,-117.79,$28884,Orange,California
1191,508,3221 Tenth Lane,39.75,-75.09,$31547,Washington Township,New Jersey
1192,496,16893 Fifth Avenue,32.76,-96.59,$17810,Mesquite,Texas
1193,450,253 Lexington Avenue,37.07,-76.51,$21186,Newport News,Virginia
1194,1753,95612 South Street,32.28,-90.0,$22304,Brandon,Mississippi
1195,304,6606 Sixth Drive,41.14,-104.79,$20255,Cheyenne,Wyoming
1196,839,96493 Valley Stream Avenue,41.63,-73.21,$26674,Bethlehem,Connecticut
1197,138,754 South Avenue,40.77,-79.04,$16071,East Mahoning Township,Pennsylvania
1198,43,5594 12th Drive,33.99,-118.39,$29972,Culver City,California
1199,1187,203 Valley Lane,44.78,-89.68,$23216,Mosinee,Wisconsin
1200,849,5456 Ninth Avenue,39.95,-75.16,$21497,Philadelphia,Pennsylvania
1201,654,646 South Lane,39.14,-81.78,$16618,,Ohio
1202,1898,5521 Spruce Avenue,32.35,-86.28,$25009,Montgomery,Alabama
1203,1971,829 Grant Boulevard,43.45,-76.5,$20447,City of Oswego,New York
1204,1020,331 Essex Drive,42.03,-88.08,$26545,Schaumburg,Illinois
1205,22,5651 North Boulevard,38.99,-76.88,$26467,Greenbelt,Maryland
1206,436,599 Hillside Drive,40.32,-75.32,$26273,Telford,Pennsylvania
1207,1823,172 Third Lane,33.27,-111.94,$32056,,Arizona
1208,589,250 Hillside Drive,40.55,-81.91,$13259,Millersburg,Ohio
1209,49,190 Burns Avenue,40.81,-81.93,$18962,Wooster,Ohio
1210,1350,637 Main Avenue,33.84,-118.07,$21940,Lakewood,California
1211,1525,534 Sixth Boulevard,29.88,-90.06,$19126,,Louisiana
1212,69,3067 First Street,40.52,-81.47,$18794,Dover,Ohio
1213,234,8027 Main Drive,32.76,-96.59,$18452,Mesquite,Texas
1214,608,702 Grant Drive,37.78,-121.99,$0,San Ramon,California
1215,1064,477 Madison Lane,37.68,-122.43,$23752,,California
1216,374,50 Spruce Street,38.47,-121.44,$15290,Sacramento,California
1217,286,4232 Grant Drive,31.15,-88.55,$18746,Leakesville,Mississippi
1218,1419,634 Grant Boulevard,33.74,-84.37,$30157,Atlanta,Georgia
1219,1435,9872 Lexington Street,34.06,-84.27,$45132,Alpharetta,Georgia
1220,1683,85 East Drive,31.84,-106.43,$12313,El Paso,Texas
1221,727,310 Bayview Boulevard,38.63,-90.24,$19874,Saint Louis,Missouri
1222,1150,5692 Jefferson Boulevard,32.83,-97.17,$30913,Hurst,Texas
1223,332,8794 Catherine Lane,39.52,-85.77,$18324,Shelbyville,Indiana
1224,487,9028 Valley Stream Avenue,42.66,-73.79,$27005,City of Albany,New York
1225,735,676 Bayview Street,47.79,-122.2,$33226,Bothell,Washington
1226,137,3177 Oak Avenue,36.33,-82.36,$20142,Johnson City,Tennessee
1227,570,6781 Ocean View Drive,34.29,-83.83,$15814,Gainesville,Georgia
1228,1121,8476 Lincoln Street,32.78,-79.99,$41380,Charleston,South Carolina
1229,860,7035 River Boulevard,39.01,-77.02,$30794,Silver Spring,Maryland
1230,518,558 North Street,44.06,-70.39,$22283,Poland,Maine
1231,1203,5867 East Street,43.42,-73.71,$20371,Village of Lake George,New York
1232,944,3817 Martin Luther King Avenue,33.77,-118.34,$58517,,California
1233,388,6444 Maple Lane,28.92,-81.92,$8491,,Florida
1234,741,239 Third Drive,42.35,-71.06,$21695,Boston,Massachusetts
1235,1737,14813 El Camino Drive,42.46,-82.94,$18487,Eastpointe,Michigan
1236,1709,628 Third Avenue,40.46,-96.37,$17420,,Nebraska
1237,1018,350 Main Boulevard,29.57,-81.21,$17142,Palm Coast,Florida
1238,275,973 River Street,29.56,-95.02,$37415,Seabrook,Texas
1239,1367,364 Plum Lane,44.52,-87.98,$16801,Green Bay,Wisconsin
1240,1965,34 Oak Boulevard,43.9,-123.02,$18364,,Oregon
1241,284,822 Martin Luther King Drive,33.44,-111.76,$25005,Mesa,Arizona
1242,79,990 North Lane,30.36,-87.17,$20045,Gulf Breeze,Florida
1243,1515,7239 Hill Lane,40.34,-76.42,$20983,Lebanon,Pennsylvania
1244,1934,820 Second Lane,34.0,-118.3,$13614,Los Angeles,California
1245,9,22 Mill Drive,32.63,-117.05,$20102,Chula Vista,California
1246,1964,973 Federal Drive,35.64,-78.45,$22644,Clayton,North Carolina
1247,982,9232 Mill Drive,40.49,-74.48,$32610,Franklin Township,New Jersey
1248,1676,919 Martin Luther King Lane,38.81,-94.45,$24981,Raymore,Missouri
1249,1519,98086 Essex Drive,45.6,-108.68,$19625,,Montana
1250,1098,772 Fifth Boulevard,42.67,-95.3,$16901,Alta,Iowa
1251,554,6310 Sixth Street,29.66,-95.04,$26170,La Porte,Texas
1252,596,914 George Street,40.64,-73.94,$16985,City of New York,New York
1253,170,79948 Sixth Avenue,35.01,-97.37,$18137,Purcell,Oklahoma
1254,794,803 Plum Avenue,33.94,-118.2,$14528,South Gate,California
1255,1697,317 Wessex Boulevard,42.06,-83.97,$20108,Clinton Township,Michigan
1256,573,7970 Little Creek Drive,33.79,-82.47,$14717,Lincolnton,Georgia
1257,1715,4460 11th Avenue,42.27,-89.06,$24589,Rockford,Illinois
1258,1607,724 Valley Stream Street,32.91,-96.62,$27057,Garland,Texas
1259,1026,2116 Second Drive,36.52,-119.39,$13194,,California
1260,1892,449 Washington Street,35.01,-97.33,$15966,Lexington,Oklahoma
1261,402,77931 Lincoln Avenue,33.83,-83.89,$21556,Loganville,Georgia
1262,1628,438 Seventh Avenue,39.77,-86.14,$31114,Indianapolis,Indiana
1263,553,471 Ocean Boulevard,37.78,-90.42,$17707,Farmington,Missouri
1264,1551,148 Hillside Boulevard,40.15,-89.36,$17510,Lincoln,Illinois
1265,1672,919 Washington Drive,41.45,-81.92,$36610,Westlake,Ohio
1266,426,8709 Fifth Street,42.9,-85.82,$20773,Georgetown Charter Township,Michigan
1267,1135,796 West Lane,33.84,-118.35,$31496,Torrance,California
1268,1420,673 11th Drive,44.94,-93.1,$38514,Saint Paul,Minnesota
1269,1589,6301 Hillside Avenue,34.02,-118.15,$13485,,California
1270,1002,8446 Catherine Drive,35.43,-118.83,$19023,Bakersfield,California
1271,1411,3196 Elm Boulevard,41.92,-88.3,$33847,St. Charles,Illinois
1272,1654,385 Pine Drive,41.47,-71.3,$24194,Newport,Rhode Island
1273,1330,35187 West Lane,34.4,-119.72,$33097,Santa Barbara,California
1274,790,480 Ocean View Boulevard,32.9,-116.89,$22740,,California
1275,552,1416 Bayview Avenue,29.67,-82.33,$25767,Gainesville,Florida
1276,139,835 Main Street,40.64,-73.94,$19652,City of New York,New York
1277,1280,7933 Plum Lane,34.06,-117.79,$16025,Pomona,California
1278,883,6174 East Street,45.53,-122.6,$26647,Portland,Oregon
1279,359,338 Littlewood Street,33.94,-83.99,$24252,Lawrenceville,Georgia
1280,1921,704 Third Avenue,34.12,-83.22,$15726,Danielsville,Georgia
1281,651,810 Summit Lane,38.56,-76.07,$16852,Cambridge,Maryland
1282,557,350 Jefferson Boulevard,33.97,-118.35,$18476,Inglewood,California
1283,1071,4693 Essex Street,44.07,-103.23,$18816,Rapid City,South Dakota
1284,1175,748 Martin Luther King Street,40.84,-73.87,$12475,City of New York,New York
1285,1936,406 El Camino Boulevard,44.4,-73.0,$26951,Richmond,Vermont
1286,182,916 Birch Drive,26.14,-81.79,$25006,Naples,Florida
1287,468,76 Lexington Boulevard,41.65,-91.53,$23238,Iowa City,Iowa
1288,1651,632 Pine Drive,35.15,-89.75,$27474,Memphis,Tennessee
1289,1714,427 Martin Luther King Street,30.06,-95.38,$35807,,Texas
1290,1839,1892 Catherine Street,37.13,-85.96,$13456,Cave City,Kentucky
1291,1585,4346 El Camino Boulevard,30.33,-81.65,$20710,Jacksonville,Florida
1292,1245,780 Ocean Avenue,37.43,-76.54,$21040,,Virginia
1293,732,513 Tenth Avenue,37.68,-97.34,$19224,Wichita,Kansas
1294,342,3033 Maple Lane,38.94,-77.19,$62840,,Virginia
1295,476,26 El Camino Street,40.93,-76.25,$20340,Beaver Township,Pennsylvania
1296,164,772 Lexington Street,40.84,-84.33,$18287,Delphos,Ohio
1297,539,3701 Birch Street,42.7,-84.55,$16954,Lansing,Michigan
1298,40,2786 Forest Lane,39.92,-83.79,$14342,Springfield,Ohio
1299,1,113 Burns Lane,30.44,-87.18,$22247,Pensacola,Florida
1300,272,387 Plum Avenue,39.79,-75.14,$26193,Deptford Township,New Jersey
1301,521,1241 11th Boulevard,34.06,-118.08,$16101,,California
1302,988,344 Washington Drive,29.91,-90.05,$20042,,
1303,660,256 Jefferson Street,37.55,-77.46,$21602,Richmond,Virginia
1304,1381,1699 West Lane,41.69,-81.33,$24878,Mentor,Ohio
1305,184,8886 Little Creek Street,42.83,-89.07,$21348,Edgerton,Wisconsin
1306,1183,852 Tenth Boulevard,38.31,-85.76,$16097,Clarksville,Indiana
1307,905,385 Maple Street,37.55,-122.26,$47524,Foster City,California
1308,419,933 Valley Lane,38.14,-120.45,$16448,,California
1309,239,2519 Park Boulevard,44.88,-94.37,$20699,Hutchinson,Minnesota
1310,1241,159 Plum Avenue,40.43,-84.38,$24227,New Bremen,Ohio
1311,383,6606 Oak Drive,30.81,-92.65,$16816,Oakdale,Louisiana
1312,1816,251 Main Lane,40.47,-86.13,$16794,Kokomo,Indiana
1313,1501,8475 Essex Lane,39.98,-82.98,$17778,Columbus,Ohio
1314,497,8414 Tenth Drive,43.54,-96.73,$25692,Sioux Falls,South Dakota
1315,893,4485 Plum Lane,43.05,-74.34,$17027,City of Gloversville,New York
1316,44,8651 Seventh Street,43.48,-124.16,$16738,,Oregon
1317,661,894 Ocean Avenue,40.68,-75.22,$21005,Easton,Pennsylvania
1318,939,4259 East Lane,40.04,-76.3,$19945,Lancaster,Pennsylvania
1319,947,4117 Fifth Avenue,40.64,-73.94,$16985,City of New York,New York
1320,1749,415 Elm Street,42.39,-83.05,$8658,Hamtramck,Michigan
1321,385,9983 Park Drive,32.23,-80.86,$21679,Bluffton,South Carolina
1322,67,1 Sixth Boulevard,47.22,-122.54,$23366,University Place,Washington
1323,1298,3535 West Drive,34.01,-118.2,$12557,Vernon,California
1324,913,4943 Martin Luther King Lane,28.3,-81.41,$13964,Kissimmee,Florida
1325,1634,703 West Drive,26.18,-98.11,$10091,Alamo,Texas
1326,804,37 River Boulevard,36.97,-86.44,$14839,Bowling Green,Kentucky
1327,1703,1532 Birch Drive,39.08,-108.55,$24115,Grand Junction,Colorado
1328,1741,31 Hillside Lane,32.21,-110.88,$17460,Tucson,Arizona
1329,766,66 Plum Avenue,28.23,-82.17,$15187,,Florida
1330,472,4480 Hillside Avenue,42.34,-88.11,$22578,,Illinois
1331,366,773 12th Street,44.01,-88.55,$19573,Oshkosh,Wisconsin
1332,1205,152 Sixth Avenue,32.32,-95.3,$27948,Tyler,Texas
1333,1705,952 Valley Avenue,35.95,-85.03,$13708,Crossville,Tennessee
1334,626,394 Essex Boulevard,26.11,-80.39,$42160,,
1335,1638,6337 Spruce Street,44.67,-93.24,$34186,Lakeville,Minnesota
1336,1953,21 Lafayette Drive,43.59,-88.28,$21579,Town of Auburn,Wisconsin
1337,1771,7662 Mountain View Boulevard,38.76,-121.28,$25476,Roseville,California
1338,931,2707 Main Boulevard,35.1,-90.0,$33974,Memphis,Tennessee
1339,1190,4480 Essex Drive,33.0,-80.17,$21769,,South Carolina
1340,371,19176 Grant Drive,37.55,-77.46,$43827,Richmond,Virginia
1341,1404,68 Sixth Avenue,32.3,-95.47,$17886,Chandler,Texas
1342,1970,876 Main Avenue,42.32,-72.67,$25442,Northampton,Massachusetts
1343,1364,37845 Main Street,32.93,-97.22,$0,Keller,Texas
1344,327,7485 Seventh Street,44.41,-71.97,$18069,,Vermont
1345,1337,9249 Third Lane,27.27,-80.35,$18946,Port Saint Lucie,Florida
1346,594,7109 Rose Street,35.88,-80.07,$16642,Thomasville,North Carolina
1347,1704,288 North Lane,39.95,-86.02,$31270,Fishers,Indiana
1348,1500,270 Plum Street,38.44,-121.3,$25949,Elk Grove,California
1349,923,38 Fifth Street,42.68,-82.73,$23297,New Baltimore,Michigan
1350,1788,420 Littlewood Drive,29.71,-90.59,$20521,,Louisiana
1351,129,6295 Summit Drive,34.1,-118.05,$22008,Temple City,California
1352,1756,32 Fourth Drive,35.98,-78.91,$28430,Durham,North Carolina
1353,197,1867 Bayview Street,37.86,-84.65,$15757,Wilmore,Kentucky
1354,219,4541 Hill Boulevard,44.01,-84.8,$11036,Harrison,Michigan
1355,1820,822 Lake Drive,25.77,-80.2,$18828,Miami,Florida
1356,405,640 Spruce Boulevard,33.42,-112.2,$17165,Phoenix,Arizona
1357,726,845 Littlewood Boulevard,33.79,-118.29,$22032,Los Angeles,California
1358,20,3631 Plum Boulevard,32.42,-97.1,$19477,,Texas
1359,216,378 Fourth Boulevard,39.92,-85.36,$16273,New Castle,Indiana
1360,293,58221 Main Drive,35.22,-97.34,$20640,Norman,Oklahoma
1361,1868,39289 Essex Street,33.9,-117.61,$28049,Corona,California
1362,1996,7853 Grant Street,29.43,-95.24,$21956,Alvin,Texas
1363,1171,73 Summit Street,21.4,-157.73,$26370,East Honolulu,Hawaii
1364,1154,80773 Essex Avenue,43.01,-88.23,$27546,Waukesha,Wisconsin
1365,819,4909 Maple Avenue,40.43,-79.97,$18392,Pittsburgh,Pennsylvania
1366,1554,227 Little Creek Street,41.68,-72.94,$25405,Bristol,Connecticut
1367,1079,422 Madison Lane,40.66,-73.63,$48994,Village of Rockville Centre,New York
1368,681,95 Main Avenue,40.0,-76.84,$21400,Dover Township,Pennsylvania
1369,240,280 Lake Avenue,36.21,-83.29,$17104,Morristown,Tennessee
1370,751,860 Martin Luther King Boulevard,33.45,-96.74,$24364,Gunter,Texas
1371,773,486 West Boulevard,34.49,-85.84,$15562,Rainsville,Alabama
1372,1294,2244 Mill Boulevard,40.69,-74.26,$28993,Union,New Jersey
1373,1567,7874 Wessex Street,42.1,-76.26,$19901,Owego,New York
1374,132,8407 Littlewood Street,27.48,-82.57,$13972,Bradenton,Florida
1375,512,3248 Summit Lane,33.73,-112.14,$35727,Phoenix,Arizona
1376,501,952 Plum Avenue,30.68,-88.04,$17267,Mobile,Alabama
1377,178,27 Third Avenue,39.01,-94.28,$24057,Blue Springs,Missouri
1378,1077,886 Plum Boulevard,39.12,-123.28,$17899,,
1379,914,10 Norfolk Boulevard,37.68,-97.34,$22638,Wichita,Kansas
1380,1840,576 Martin Luther King Street,45.49,-122.8,$21702,Beaverton,Oregon
1381,550,4937 Maple Lane,47.54,-122.58,$21219,,Washington
1382,1869,96707 East Boulevard,34.78,-86.95,$16912,Athens,Alabama
1383,977,237 Hill Boulevard,32.59,-96.68,$13917,Wilmer,Texas
1384,933,7037 Wessex Avenue,36.36,-96.03,$21234,Skiatook,Oklahoma
1385,938,875 Plum Street,38.97,-94.95,$24982,De Soto,Kansas
1386,622,986 East Avenue,38.85,-77.29,$42884,Fairfax,Virginia
1387,796,8199 Norfolk Avenue,39.42,-76.29,$21177,,Maryland
1388,621,2227 Federal Lane,29.19,-81.05,$13425,Daytona Beach,Florida
1389,1038,19 Valley Stream Drive,39.6,-82.93,$18025,,
1390,1687,469 Grant Lane,35.11,-106.62,$24485,Albuquerque,New Mexico
1391,1890,338 Spruce Lane,41.18,-77.31,$15708,Pine Creek Township,Pennsylvania
1392,544,100 Rose Lane,40.86,-73.63,$29426,City of Glen Cove,New York
1393,810,239 West Drive,37.68,-85.22,$16521,Springfield,Kentucky
1394,58,6561 George Avenue,38.81,-90.96,$25756,,Missouri
1395,1986,5887 Seventh Lane,37.68,-122.43,$23752,,California
1396,1084,152 West Drive,47.26,-122.45,$31518,Tacoma,Washington
1397,1349,716 Lake Avenue,29.76,-95.38,$13862,Houston,Texas
1398,1825,817 Ocean Avenue,39.69,-104.81,$24849,Aurora,Colorado
1399,98,7872 Oak Drive,40.14,-87.61,$15755,Danville,Illinois
1400,615,3963 Essex Drive,29.43,-95.24,$21956,Alvin,Texas
1401,1488,6427 12th Boulevard,41.65,-81.43,$20155,Eastlake,Ohio
1402,211,441 River Street,34.61,-114.3,$14214,,Arizona
1403,1443,318 Ninth Lane,21.44,-158.18,$17175,Kapolei,Hawaii
1404,801,2303 12th Lane,32.73,-101.95,$14989,Lamesa,Texas
1405,655,211 Lexington Drive,41.44,-82.18,$14880,Lorain,Ohio
1406,669,2182 Martin Luther King Street,44.69,-73.45,$20177,City of Plattsburgh,New York
1407,1726,3667 Washington Avenue,27.75,-82.64,$34974,Saint Petersburg,Florida
1408,444,549 Ocean Boulevard,40.84,-73.87,$12939,City of New York,New York
1409,418,7333 George Street,33.56,-112.57,$25449,,Arizona
1410,242,6389 El Camino Drive,42.19,-73.35,$21365,Great Barrington,Massachusetts
1411,168,2920 11th Boulevard,30.27,-87.7,$15553,Gulf Shores,Alabama
1412,960,506 Washington Lane,33.83,-117.85,$26180,Orange,California
1413,1911,3856 Valley Boulevard,37.08,-94.5,$16574,Joplin,Missouri
1414,259,391 South Street,28.78,-81.27,$22585,Sanford,Florida
1415,300,69 Martin Luther King Street,41.36,-73.2,$37131,Monroe,Connecticut
1416,1967,3570 North Boulevard,33.64,-117.67,$30307,Lake Forest,California
1417,434,7808 Lincoln Drive,42.02,-93.62,$26190,Ames,Iowa
1418,1076,3987 11th Drive,35.05,-78.87,$18316,Fayetteville,North Carolina
1419,723,3179 Seventh Drive,29.76,-95.38,$17359,Houston,Texas
1420,1398,304 Third Boulevard,40.85,-74.4,$34756,Parsippany-Troy Hills,New Jersey
1421,1464,99 Valley Stream Street,42.8,-73.92,$30839,City of Schenectady,New York
1422,1505,556 Fourth Street,38.04,-97.34,$18479,Newton,Kansas
1423,1130,801 Mountain View Street,47.3,-122.31,$21756,Federal Way,Washington
1424,62,9911 Rose Street,41.13,-124.04,$15296,,California
1425,1623,8121 North Boulevard,39.11,-84.46,$17278,Fort Thomas,Kentucky
1426,1416,8258 Jefferson Drive,43.03,-76.3,$24172,Town of Camillus,New York
1427,1998,10 Third Avenue,37.56,-122.37,$0,Hillsborough,California
1428,1299,2578 Park Boulevard,39.29,-85.76,$18295,,Indiana
1429,303,93 Lafayette Boulevard,40.48,-104.9,$27185,Windsor,Colorado
1430,1138,5334 11th Avenue,33.68,-86.39,$20542,Odenville,Alabama
1431,1750,892 Elm Street,41.8,-87.87,$34681,La Grange,Illinois
1432,1117,2350 Bayview Street,41.36,-97.97,$13582,Fullerton,Nebraska
1433,1322,775 Essex Lane,39.67,-75.75,$22319,Newark,Delaware
1434,878,13 Lake Drive,40.03,-76.49,$19663,Columbia,Pennsylvania
1435,609,795 Tenth Street,32.91,-96.62,$18408,Garland,Texas
1436,761,94 Lafayette Avenue,21.45,-158.01,$27576,Waipahu,Hawaii
1437,1313,9853 Sussex Street,40.61,-79.83,$14798,West Deer Township,Pennsylvania
1438,1558,675 Little Creek Drive,40.64,-73.94,$25172,City of New York,New York
1439,399,365 Ocean Lane,42.35,-71.85,$31514,Holden,Massachusetts
1440,325,7044 Plum Street,35.22,-92.38,$19589,Greenbrier,Arkansas
1441,689,440 Maple Drive,40.76,-74.23,$18012,Orange,New Jersey
1442,1763,6593 North Avenue,44.96,-93.26,$18660,Minneapolis,Minnesota
1443,717,361 Fourth Street,28.04,-81.96,$26325,Lakeland,Florida
1444,884,3095 Eighth Drive,42.97,-85.77,$21663,Walker,Michigan
1445,1701,942 Lincoln Lane,33.94,-118.24,$11393,Los Angeles,California
1446,117,58 Bayview Street,36.24,-90.04,$14824,Kennett,Missouri
1447,126,5159 Wessex Avenue,34.72,-92.35,$13047,Little Rock,Arkansas
1448,1051,13 Norfolk Avenue,41.7,-71.42,$24424,Warwick,Rhode Island
1449,462,219 Ocean Avenue,40.62,-75.36,$24571,Bethlehem,Pennsylvania
1450,1454,7051 West Drive,33.79,-117.99,$17564,,California
1451,467,969 Lexington Lane,35.06,-85.25,$21988,Chattanooga,Tennessee
1452,1802,719 Third Lane,40.34,-74.44,$29088,Monroe Township,New Jersey
1453,1563,924 Spruce Street,33.96,-118.27,$11073,Los Angeles,California
1454,1235,283 Rose Lane,33.6,-117.66,$30564,Mission Viejo,California
1455,587,5310 Hillside Avenue,40.64,-73.94,$12433,City of New York,New York
1456,709,3114 East Street,42.92,-88.84,$21057,Fort Atkinson,Wisconsin
1457,1036,5966 Hill Boulevard,40.1,-74.93,$24817,Bensalem Township,Pennsylvania
1458,372,4725 North Street,41.66,-83.58,$12101,Toledo,Ohio
1459,929,899 Grant Lane,40.15,-75.22,$44106,Ambler,Pennsylvania
1460,253,4110 Lafayette Boulevard,38.35,-81.63,$21705,Charleston,West Virginia
1461,1549,731 Martin Luther King Boulevard,29.76,-95.38,$31072,Houston,Texas
1462,529,9604 West Boulevard,42.89,-70.87,$22448,Seabrook,New Hampshire
1463,1306,136 Tenth Boulevard,33.82,-117.91,$16252,Anaheim,California
1464,1798,760 Tenth Avenue,40.69,-89.43,$24926,,Illinois
1465,389,9517 Ninth Street,44.53,-73.15,$26033,,Vermont
1466,1829,4920 Valley Stream Drive,33.34,-84.1,$21682,Locust Grove,Georgia
1467,1392,5653 North Drive,33.62,-112.05,$26023,Phoenix,Arizona
1468,1949,993 Ninth Street,32.46,-86.44,$21796,Prattville,Alabama
1469,1881,159 Mill Street,42.05,-83.38,$22321,Ash Township,Michigan
1470,1706,165 Plum Avenue,34.83,-89.17,$13161,Ashland,Mississippi
1471,848,166 River Drive,38.86,-76.6,$33529,,Maryland
1472,1044,978 Wessex Avenue,36.44,-82.34,$22388,,Tennessee
1473,1112,5411 Madison Avenue,31.09,-97.71,$14665,Killeen,Texas
1474,802,3369 Wessex Avenue,38.74,-121.25,$29367,Roseville,California
1475,859,865 Wessex Lane,36.15,-85.5,$15955,Cookeville,Tennessee
1476,441,608 Washington Drive,33.65,-84.86,$22613,,Georgia
